Long Lat Easting Northing Elev ObsGrav TheoreticalCorr AtmosphericCorr FreeAirCorr BougerABCorr TerrCorr TCBougGrav TCBougAn
-111.578870 42.880667 452726.028763 4747725.710658 1852.408000 3189.992000 20.387089 0.863028 -34.335036 11.8941 0.558 3192.908916 -15.4301
-111.578869 42.880688 452726.057711 4747728.079968 1852.408000 3190.007000 20.388984 0.863028 -34.335036 11.8941 0.558 3192.922021 -15.417
-111.578869 42.880710 452726.086408 4747730.448281 1852.408000 3190.024000 20.390969 0.863028 -34.335036 11.8941 0.558 3192.937036 -15.402
-111.578869 42.880731 452726.115016 4747732.815594 1852.408000 3190.045000 20.392864 0.863028 -34.335036 11.8941 0.557 3192.956141 -15.3839
-111.578869 42.880752 452726.143372 4747735.182021 1852.408000 3190.068000 20.394759 0.863028 -34.335036 11.8941 0.558 3192.977246 -15.3618
-111.578869 42.880774 452726.171723 4747737.547560 1852.408000 3190.093000 20.396744 0.863028 -34.335036 11.8941 0.558 3193.000261 -15.3387
-111.578869 42.880795 452726.200068 4747739.912210 1852.408000 3190.120000 20.398639 0.863028 -34.335036 11.8941 0.558 3193.025366 -15.3136
-111.578869 42.880816 452726.228406 4747742.275972 1852.408000 3190.148000 20.400534 0.863028 -34.335036 11.8941 0.558 3193.051471 -15.2875
-111.578868 42.880837 452726.256820 4747744.638844 1852.408000 3190.177000 20.402429 0.863028 -34.335036 11.8941 0.558 3193.078576 -15.2604
-111.578868 42.880859 452726.285393 4747747.001050 1852.408000 3190.206000 20.404414 0.863028 -34.335036 11.8941 0.558 3193.105591 -15.2334
-111.578868 42.880880 452726.314123 4747749.362366 1852.408000 3190.236000 20.406309 0.863028 -34.335036 11.8941 0.558 3193.133696 -15.2053
-111.578868 42.880901 452726.343174 4747751.722902 1852.408000 3190.265000 20.408204 0.863028 -34.335036 11.8941 0.558 3193.160801 -15.1782
-111.578868 42.880922 452726.372384 4747754.082771 1852.408000 3190.294000 20.410099 0.863028 -34.335036 11.8941 0.558 3193.187906 -15.1511
-111.578868 42.880944 452726.401997 4747756.441860 1852.408000 3190.322000 20.412084 0.863028 -34.335036 11.8941 0.558 3193.213921 -15.1251
-111.578867 42.880965 452726.432014 4747758.800280 1852.408000 3190.350000 20.413979 0.863028 -34.335036 11.8941 0.558 3193.240026 -15.099
-111.578867 42.880986 452726.462517 4747761.158141 1852.408000 3190.376000 20.415874 0.863028 -34.335036 11.8941 0.557 3193.264131 -15.0759
-111.578867 42.881007 452726.493505 4747763.515333 1852.408000 3190.401000 20.417769 0.863028 -34.335036 11.8941 0.557 3193.287236 -15.0528
-111.578867 42.881029 452726.525061 4747765.871854 1852.408000 3190.425000 20.419754 0.863028 -34.335036 11.8941 0.557 3193.309251 -15.0307
-111.578867 42.881050 452726.557185 4747768.227928 1852.408000 3190.448000 20.421649 0.863028 -34.335036 11.8941 0.557 3193.330356 -15.0096
-111.578866 42.881071 452726.590040 4747770.583441 1852.408000 3190.469000 20.423544 0.863028 -34.335036 11.8941 0.558 3193.349461 -14.9895
-111.578866 42.881092 452726.623627 4747772.938504 1852.408000 3190.488000 20.425439 0.863028 -34.335036 11.8941 0.558 3193.366566 -14.9724
-111.578866 42.881113 452726.657946 4747775.293008 1852.408000 3190.507000 20.427334 0.863028 -34.335036 11.8941 0.558 3193.383671 -14.9553
-111.578866 42.881135 452726.693078 4747777.647173 1852.408000 3190.524000 20.429319 0.863028 -34.335036 11.8941 0.558 3193.398686 -14.9403
-111.578866 42.881156 452726.729107 4747780.000998 1852.408000 3190.539000 20.431214 0.863028 -34.335036 11.8941 0.558 3193.411791 -14.9272
-111.578865 42.881177 452726.766032 4747782.354484 1852.408000 3190.554000 20.433109 0.863028 -34.335036 11.8941 0.558 3193.424896 -14.9141
-111.578865 42.881198 452726.803852 4747784.707631 1852.408000 3190.567000 20.435004 0.863028 -34.335036 11.8941 0.558 3193.436001 -14.903
-111.578865 42.881219 452726.842732 4747787.060438 1852.408000 3190.579000 20.436899 0.863028 -34.335036 11.8941 0.558 3193.446106 -14.8929
-111.578864 42.881241 452726.882592 4747789.413126 1852.408000 3190.591000 20.438884 0.863028 -34.335036 11.8941 0.557 3193.456121 -14.8839
-111.578864 42.881262 452726.923430 4747791.765586 1852.408000 3190.601000 20.440779 0.863028 -34.335036 11.8941 0.557 3193.464226 -14.8758
-111.578864 42.881283 452726.965328 4747794.117927 1852.408000 3190.611000 20.442674 0.863028 -34.335036 11.8941 0.558 3193.472331 -14.8667
-111.578864 42.881304 452727.008288 4747796.470151 1852.408000 3190.621000 20.444569 0.863028 -34.335036 11.8941 0.558 3193.480436 -14.8586
-111.578863 42.881325 452727.052308 4747798.822255 1852.408000 3190.630000 20.446464 0.863028 -34.335036 11.8941 0.557 3193.487541 -14.8525
-111.578863 42.881347 452727.097390 4747801.174353 1852.408000 3190.638000 20.448449 0.863028 -34.335036 11.8941 0.557 3193.493556 -14.8464
-111.578862 42.881368 452727.143453 4747803.526555 1852.408000 3190.647000 20.450344 0.863028 -34.335036 11.8941 0.558 3193.500661 -14.8383
-111.578862 42.881389 452727.190576 4747805.878638 1852.408000 3190.655000 20.452239 0.863028 -34.335036 11.8941 0.558 3193.506766 -14.8322
-111.578862 42.881410 452727.238681 4747808.230826 1852.408000 3190.664000 20.454134 0.863028 -34.335036 11.8941 0.558 3193.513871 -14.8251
-111.578861 42.881431 452727.287766 4747810.583118 1852.408000 3190.673000 20.456028 0.863028 -34.335036 11.8941 0.558 3193.520976 -14.818
-111.578861 42.881452 452727.337750 4747812.935515 1852.408000 3190.682000 20.457923 0.863028 -34.335036 11.8941 0.558 3193.528081 -14.8109
-111.578860 42.881474 452727.388552 4747815.288129 1852.408000 3190.692000 20.459909 0.863028 -34.335036 11.8941 0.558 3193.536096 -14.8029
-111.578860 42.881495 452727.440254 4747817.640847 1852.408000 3190.702000 20.461803 0.863028 -34.335036 11.8941 0.557 3193.544201 -14.7958
-111.578860 42.881516 452727.492610 4747819.993783 1852.408000 3190.712000 20.463698 0.863028 -34.335036 11.8941 0.557 3193.552306 -14.7877
-111.578859 42.881537 452727.545622 4747822.347048 1852.408000 3190.724000 20.465593 0.863028 -34.335036 11.8941 0.557 3193.562411 -14.7776
-111.578859 42.881558 452727.599288 4747824.700530 1852.408000 3190.736000 20.467488 0.863028 -34.335036 11.8941 0.557 3193.572516 -14.7675
-111.578858 42.881580 452727.653446 4747827.054231 1852.408000 3190.748000 20.469473 0.863028 -34.335036 11.8941 0.557 3193.582531 -14.7575
-111.578858 42.881601 452727.708097 4747829.408262 1852.408000 3190.762000 20.471368 0.863028 -34.335035 11.8941 0.557 3193.594636 -14.7454
-111.578857 42.881622 452727.762994 4747831.762513 1852.408000 3190.776000 20.473263 0.863028 -34.335035 11.8941 0.557 3193.606741 -14.7333
-111.578857 42.881643 452727.818220 4747834.117206 1852.408000 3190.791000 20.475158 0.863028 -34.335035 11.8941 0.557 3193.619846 -14.7202
-111.578856 42.881664 452727.873530 4747836.472121 1852.408000 3190.807000 20.477053 0.863028 -34.335035 11.8941 0.557 3193.633951 -14.706
-111.578856 42.881686 452727.929006 4747838.827478 1852.408000 3190.823000 20.479038 0.863028 -34.335035 11.8941 0.557 3193.647966 -14.692
-111.578855 42.881707 452727.984321 4747841.183170 1852.408000 3190.840000 20.480933 0.863028 -34.335035 11.8941 0.558 3193.663071 -14.6759
-111.578855 42.881728 452728.039557 4747843.539196 1852.408000 3190.858000 20.482828 0.863028 -34.335035 11.8941 0.558 3193.679176 -14.6598
-111.578854 42.881749 452728.094632 4747845.895556 1852.408000 3190.876000 20.484723 0.863028 -34.335035 11.8941 0.558 3193.695281 -14.6437
-111.578854 42.881771 452728.149300 4747848.252252 1852.408000 3190.895000 20.486708 0.863028 -34.335035 11.8941 0.557 3193.712296 -14.6277
-111.578853 42.881792 452728.203563 4747850.609395 1852.408000 3190.914000 20.488603 0.863028 -34.335035 11.8941 0.557 3193.729401 -14.6106
-111.578853 42.881813 452728.257338 4747852.966764 1852.408000 3190.933000 20.490498 0.863028 -34.335035 11.8941 0.558 3193.746506 -14.5925
-111.578853 42.881834 452728.310544 4747855.324580 1852.408000 3190.952000 20.492393 0.863028 -34.335035 11.8941 0.558 3193.763611 -14.5754
-111.578852 42.881855 452728.363099 4747857.682623 1852.408000 3190.971000 20.494288 0.863028 -34.335035 11.8941 0.558 3193.780716 -14.5583
-111.578852 42.881877 452728.414839 4747860.041116 1852.408000 3190.990000 20.496273 0.863028 -34.335035 11.8941 0.558 3193.797731 -14.5413
-111.578851 42.881898 452728.465847 4747862.399836 1852.408000 3191.009000 20.498168 0.863028 -34.335035 11.8941 0.558 3193.814836 -14.5242
-111.578851 42.881919 452728.515957 4747864.758785 1852.408000 3191.027000 20.500063 0.863028 -34.335035 11.8941 0.558 3193.830941 -14.5081
-111.578850 42.881940 452728.565091 4747867.118184 1852.408000 3191.044000 20.501958 0.863028 -34.335035 11.8941 0.558 3193.846046 -14.493
-111.578850 42.881962 452728.613245 4747869.477701 1852.408000 3191.061000 20.503943 0.863028 -34.335035 11.8941 0.557 3193.861061 -14.4789
-111.578850 42.881983 452728.660340 4747871.837559 1852.408000 3191.076000 20.505838 0.863028 -34.335035 11.8941 0.558 3193.874166 -14.4648
-111.578849 42.882004 452728.706456 4747874.197534 1852.408000 3191.090000 20.507733 0.863028 -34.335035 11.8941 0.558 3193.886271 -14.4527
-111.578849 42.882025 452728.751429 4747876.557739 1852.408000 3191.104000 20.509628 0.863028 -34.335035 11.8941 0.558 3193.898376 -14.4406
-111.578849 42.882047 452728.795262 4747878.918175 1852.408000 3191.115000 20.511613 0.863028 -34.335035 11.8941 0.558 3193.907391 -14.4316
-111.578848 42.882068 452728.837951 4747881.278729 1852.408000 3191.125000 20.513508 0.863028 -34.335035 11.8941 0.558 3193.915496 -14.4235
-111.578848 42.882089 452728.879499 4747883.639513 1852.408000 3191.134000 20.515403 0.863028 -34.335035 11.8941 0.558 3193.922601 -14.4164
-111.578848 42.882111 452728.919904 4747886.000305 1852.408000 3191.141000 20.517388 0.863028 -34.335035 11.8941 0.558 3193.927616 -14.4114
-111.578847 42.882132 452728.959247 4747888.361215 1852.408000 3191.146000 20.519283 0.863028 -34.335035 11.8941 0.558 3193.930721 -14.4083
-111.578847 42.882153 452728.997366 4747890.722134 1852.408000 3191.150000 20.521178 0.863028 -34.335035 11.8941 0.558 3193.932826 -14.4062
-111.578847 42.882174 452729.034504 4747893.083060 1852.408000 3191.152000 20.523073 0.863028 -34.335035 11.8941 0.558 3193.932931 -14.4061
-111.578847 42.882196 452729.070501 4747895.444104 1852.408000 3191.152000 20.525058 0.863028 -34.335035 11.8941 0.558 3193.930946 -14.4081
-111.578846 42.882217 452729.105598 4747897.805044 1852.408000 3191.150000 20.526953 0.863028 -34.335035 11.8941 0.558 3193.927051 -14.4119
-111.578846 42.882238 452729.139633 4747900.165991 1852.408000 3191.146000 20.528848 0.863028 -34.335035 11.8941 0.557 3193.921156 -14.4188
-111.578846 42.882259 452729.172851 4747902.526832 1852.408000 3191.141000 20.530743 0.863028 -34.335035 11.8941 0.558 3193.914261 -14.4247
-111.578846 42.882281 452729.205171 4747904.887680 1852.408000 3191.134000 20.532728 0.863028 -34.335035 11.8941 0.558 3193.905276 -14.4337
-111.578846 42.882302 452729.236755 4747907.248421 1852.408000 3191.126000 20.534623 0.863028 -34.335035 11.8941 0.558 3193.895381 -14.4436
-111.578845 42.882323 452729.267684 4747909.608946 1852.408000 3191.117000 20.536518 0.863028 -34.335035 11.8941 0.558 3193.884486 -14.4545
-111.578845 42.882344 452729.297959 4747911.969363 1852.408000 3191.106000 20.538413 0.863028 -34.335035 11.8941 0.558 3193.871591 -14.4674
-111.578845 42.882366 452729.327743 4747914.329673 1852.408000 3191.095000 20.540398 0.863028 -34.335035 11.8941 0.558 3193.858606 -14.4804
-111.578845 42.882387 452729.357036 4747916.689875 1852.408000 3191.082000 20.542293 0.863028 -34.335035 11.8941 0.557 3193.843711 -14.4963
-111.578845 42.882408 452729.386001 4747919.049746 1852.408000 3191.069000 20.544188 0.863028 -34.335035 11.8941 0.557 3193.828816 -14.5112
-111.578845 42.882429 452729.414801 4747921.409508 1852.408000 3191.056000 20.546083 0.863028 -34.335035 11.8941 0.557 3193.813921 -14.5261
-111.578844 42.882451 452729.443356 4747923.769160 1852.408000 3191.042000 20.548068 0.863028 -34.335035 11.8941 0.558 3193.797936 -14.5411
-111.578844 42.882472 452729.471990 4747926.128478 1852.408000 3191.028000 20.549963 0.863028 -34.335035 11.8941 0.557 3193.782041 -14.558
-111.578844 42.882493 452729.500542 4747928.487686 1852.408000 3191.015000 20.551858 0.863028 -34.335035 11.8941 0.557 3193.767146 -14.5729
-111.578844 42.882514 452729.529337 4747930.846670 1852.408000 3191.001000 20.553753 0.863028 -34.335035 11.8941 0.557 3193.751251 -14.5887
-111.578844 42.882536 452729.558376 4747933.205431 1852.408000 3190.989000 20.555738 0.863028 -34.335035 11.8941 0.557 3193.737266 -14.6027
-111.578844 42.882557 452729.587658 4747935.563967 1852.408000 3190.977000 20.557633 0.863028 -34.335035 11.8941 0.557 3193.723371 -14.6166
-111.578843 42.882578 452729.617428 4747937.922278 1852.408000 3190.966000 20.559528 0.863028 -34.335035 11.8941 0.557 3193.710476 -14.6295
-111.578843 42.882599 452729.647769 4747940.280475 1852.408000 3190.956000 20.561423 0.863028 -34.335035 11.8941 0.557 3193.698581 -14.6414
-111.578843 42.882621 452729.678599 4747942.638334 1852.408000 3190.948000 20.563408 0.863028 -34.335035 11.8941 0.557 3193.688596 -14.6514
-111.578843 42.882642 452729.710080 4747944.996078 1852.408000 3190.941000 20.565303 0.863028 -34.335035 11.8941 0.557 3193.679701 -14.6603
-111.578843 42.882663 452729.742378 4747947.353706 1852.408000 3190.936000 20.567198 0.863028 -34.335035 11.8941 0.557 3193.672806 -14.6672
-111.578843 42.882684 452729.775327 4747949.711107 1852.408000 3190.933000 20.569093 0.863028 -34.335035 11.8941 0.557 3193.667911 -14.6721
-111.578842 42.882706 452729.809091 4747952.068280 1852.408000 3190.932000 20.571078 0.863028 -34.335035 11.8941 0.557 3193.664926 -14.6751
-111.578842 42.882727 452729.843753 4747954.425336 1852.408000 3190.933000 20.572973 0.863028 -34.335035 11.8941 0.557 3193.664031 -14.676
-111.578842 42.882748 452729.879231 4747956.782275 1852.408000 3190.936000 20.574868 0.863028 -34.335035 11.8941 0.557 3193.665136 -14.6749
-111.578842 42.882769 452729.915524 4747959.139098 1852.408000 3190.941000 20.576763 0.863028 -34.335034 11.8941 0.557 3193.668241 -14.6718
-111.578841 42.882790 452729.952715 4747961.495692 1852.408000 3190.948000 20.578658 0.863028 -34.335034 11.8941 0.557 3193.673346 -14.6667
-111.578841 42.882812 452729.990722 4747963.852281 1852.408000 3190.958000 20.580643 0.863028 -34.335034 11.8941 0.557 3193.681361 -14.6586
-111.578841 42.882833 452730.029544 4747966.208642 1852.408000 3190.970000 20.582538 0.863028 -34.335034 11.8941 0.557 3193.691466 -14.6485
-111.578841 42.882854 452730.069100 4747968.564887 1852.408000 3190.984000 20.584433 0.863028 -34.335034 11.8941 0.557 3193.703571 -14.6364
-111.578840 42.882875 452730.109310 4747970.921128 1852.408000 3191.000000 20.586328 0.863028 -34.335034 11.8941 0.557 3193.717676 -14.6223
-111.578840 42.882897 452730.150171 4747973.277142 1852.408000 3191.019000 20.588313 0.863028 -34.335034 11.8941 0.557 3193.734690 -14.6053
-111.578840 42.882918 452730.191522 4747975.633153 1852.408000 3191.039000 20.590208 0.863028 -34.335034 11.8941 0.557 3193.752796 -14.5872
-111.578839 42.882939 452730.233363 4747977.989049 1852.408000 3191.061000 20.592103 0.863028 -34.335034 11.8941 0.557 3193.772901 -14.5671
-111.578839 42.882960 452730.275448 4747980.344832 1852.408000 3191.085000 20.593998 0.863028 -34.335034 11.8941 0.556 3193.795006 -14.546
-111.578839 42.882981 452730.317777 4747982.700614 1852.408000 3191.110000 20.595892 0.863028 -34.335034 11.8941 0.556 3193.818111 -14.5229
-111.578838 42.883003 452730.360106 4747985.056174 1852.408000 3191.137000 20.597878 0.863028 -34.335034 11.8941 0.556 3193.843125 -14.4979
-111.578838 42.883024 452730.402351 4747987.411623 1852.408000 3191.164000 20.599773 0.863028 -34.335034 11.8941 0.556 3193.868231 -14.4728
-111.578838 42.883045 452730.444434 4747989.767073 1852.408000 3191.193000 20.601667 0.863028 -34.335034 11.8941 0.556 3193.895336 -14.4457
-111.578837 42.883066 452730.486106 4747992.122305 1852.408000 3191.222000 20.603562 0.863028 -34.335034 11.8941 0.556 3193.922441 -14.4186
-111.578837 42.883087 452730.527207 4747994.477428 1852.408000 3191.252000 20.605457 0.863028 -34.335034 11.8941 0.556 3193.950546 -14.3905
-111.578837 42.883109 452730.567571 4747996.832447 1852.408000 3191.281000 20.607443 0.863028 -34.335034 11.8941 0.556 3193.977560 -14.3634
-111.578837 42.883130 452730.607035 4747999.187249 1852.408000 3191.311000 20.609337 0.863028 -34.335034 11.8941 0.556 3194.005666 -14.3353
-111.578836 42.883151 452730.645438 4748001.541947 1852.408000 3191.340000 20.611232 0.863028 -34.335034 11.8941 0.556 3194.032771 -14.3082
-111.578836 42.883172 452730.682695 4748003.896431 1852.408000 3191.368000 20.613127 0.863028 -34.335034 11.8941 0.556 3194.058876 -14.2821
-111.578836 42.883193 452730.718481 4748006.250703 1852.408000 3191.395000 20.615022 0.863028 -34.335034 11.8941 0.556 3194.083981 -14.257
-111.578836 42.883215 452730.752714 4748008.604764 1852.408000 3191.421000 20.617007 0.863028 -34.335034 11.8941 0.556 3194.107995 -14.233
-111.578835 42.883236 452730.785230 4748010.958614 1852.408000 3191.446000 20.618902 0.863028 -34.335034 11.8941 0.556 3194.131100 -14.2099
-111.578835 42.883257 452730.815866 4748013.312145 1852.408000 3191.469000 20.620797 0.863028 -34.335034 11.8941 0.556 3194.152206 -14.1888
-111.578835 42.883278 452730.844540 4748015.665466 1852.408000 3191.490000 20.622692 0.863028 -34.335034 11.8941 0.556 3194.171311 -14.1697
-111.578835 42.883299 452730.871090 4748018.018580 1852.408000 3191.509000 20.624587 0.863028 -34.335034 11.8941 0.556 3194.188416 -14.1526
-111.578835 42.883321 452730.895268 4748020.371267 1852.408000 3191.525000 20.626572 0.863028 -34.335034 11.8941 0.555 3194.202430 -14.1396
-111.578835 42.883342 452730.917158 4748022.723747 1852.408000 3191.540000 20.628467 0.863028 -34.335034 11.8941 0.555 3194.215535 -14.1265
-111.578835 42.883363 452730.936515 4748025.075911 1852.408000 3191.552000 20.630362 0.863028 -34.335034 11.8941 0.555 3194.225641 -14.1164
-111.578835 42.883384 452730.953336 4748027.427648 1852.408000 3191.562000 20.632257 0.863028 -34.335034 11.8941 0.555 3194.233746 -14.1083
-111.578835 42.883405 452730.967462 4748029.779182 1852.408000 3191.569000 20.634152 0.863028 -34.335034 11.8941 0.555 3194.238851 -14.1031
-111.578835 42.883427 452730.978971 4748032.130290 1852.408000 3191.574000 20.636137 0.863028 -34.335034 11.8941 0.555 3194.241865 -14.1001
